timestamp,cpu,before,rtg,hs,nl,pl,after
235.544395,0,325,0,0,0,325,325
235.544396,1,232,0,0,0,325,325
235.544399,2,256,0,0,0,325,325
235.544401,3,325,0,325,0,325,325
235.544408,4,553,0,0,0,553,553
235.544409,5,168,0,0,0,553,553
235.544411,6,292,0,0,0,553,553
235.544416,7,30,0,0,0,0,30
235.550447,4,553,0,0,0,744,744
235.550449,5,166,0,0,0,744,744
235.550451,6,292,0,0,0,744,744
235.552039,0,110,0,0,0,110,110
235.552041,1,100,0,0,0,110,110
235.552044,2,82,0,0,0,110,110
235.552046,3,61,0,0,0,110,110
235.552059,4,294,0,0,0,294,294
235.552061,5,25,0,0,0,294,294
235.552063,6,219,0,0,0,294,294
235.552073,7,29,0,0,0,0,29
235.562359,4,294,0,0,0,719,719
235.562361,5,25,0,0,0,719,719
235.562365,6,219,0,0,0,719,719
235.562893,4,294,0,0,0,719,719
235.562896,5,289,0,0,0,719,719
235.5629,6,219,0,0,0,719,719
235.565543,0,111,0,0,0,111,111
235.565545,1,98,0,0,0,111,111
235.565547,2,82,0,0,0,111,111
235.56555,3,61,0,0,0,111,111
235.565562,4,294,0,0,0,612,612
235.565563,5,30,0,0,0,612,612
235.565566,6,219,0,0,0,612,612
235.565573,7,29,0,0,0,0,29
235.565827,0,111,0,0,0,111,111
235.565828,1,98,0,0,0,111,111
235.56583,2,82,0,0,0,111,111
235.565833,3,61,0,0,0,111,111
235.565842,4,294,0,0,0,612,612
235.565843,5,30,0,0,0,612,612
235.565845,6,219,0,0,0,612,612
235.56585,7,29,0,0,0,0,29
235.568262,0,143,0,0,0,143,143
235.568264,1,101,0,0,0,143,143
235.568267,2,117,0,0,0,143,143
235.56827,3,110,0,0,0,143,143
235.568278,4,288,0,0,0,288,288
235.56828,5,222,0,0,0,288,288
235.568283,6,179,0,0,0,288,288
235.568295,7,26,0,0,0,0,26
235.582972,0,110,0,0,0,110,142
235.582974,1,142,0,0,0,142,142
235.582977,2,130,0,0,0,142,142
235.58298,3,131,0,0,0,142,142
235.582989,4,247,0,0,0,247,310
235.582991,5,310,0,0,0,310,310
235.582994,6,90,0,0,0,310,310
235.583001,7,26,0,0,0,0,26
235.584056,0,81,0,0,0,81,105
235.584059,1,105,0,0,0,105,105
235.584062,2,97,0,0,0,105,105
235.584065,3,97,0,0,0,105,105
235.584072,4,184,0,0,0,184,184
235.584074,5,123,0,0,0,184,184
235.584077,6,89,0,0,0,184,184
235.584084,7,24,0,0,0,0,24
235.585015,4,184,0,0,0,184,394
235.585019,5,123,0,0,0,184,394
235.585021,6,89,0,0,0,394,394
235.611882,0,40,0,0,0,40,65
235.611884,1,56,0,0,0,56,65
235.611887,2,65,0,0,0,65,65
235.611891,3,47,0,0,0,65,65
235.611908,4,37,0,0,0,37,237
235.61191,5,237,0,0,0,237,237
235.611913,6,173,0,0,0,237,237
235.61192,7,23,0,0,0,0,23
235.612327,0,40,0,0,0,40,65
235.612329,1,56,0,0,0,56,65
235.612331,2,65,0,0,0,65,65
235.612334,3,47,0,0,0,65,65
235.612345,4,37,0,0,0,38,237
235.612346,5,237,0,0,0,237,237
235.612349,6,201,0,0,0,237,237
235.612356,7,0,0,0,0,0,0
235.612784,4,262,0,0,0,262,262
235.612785,5,237,0,0,0,262,262
235.612789,6,201,0,0,0,262,262
235.61342,0,40,0,0,0,40,94
235.613421,1,94,0,0,0,94,94
235.613424,2,65,0,0,0,94,94
235.613427,3,47,0,0,0,94,94
235.613438,4,262,0,0,0,262,262
235.61344,5,116,0,0,0,262,262
235.613442,6,53,0,0,0,262,262
235.613451,7,0,0,0,0,0,0
235.614605,0,31,0,0,0,31,130
235.614607,1,130,0,0,0,130,130
235.614609,2,35,0,0,0,130,130
235.614612,3,47,0,0,0,130,130
235.614619,4,262,0,0,0,262,262
235.614621,5,116,0,0,0,262,262
235.614623,6,53,0,0,0,262,262
235.614629,7,0,0,0,0,0,0
235.615266,0,31,0,0,0,31,130
235.615267,1,130,0,0,0,130,130
235.61527,2,33,0,0,0,130,130
235.615273,3,49,0,0,0,130,130
235.615283,4,262,0,0,0,262,262
235.615285,5,116,0,0,0,262,262
235.615287,6,53,0,0,0,262,262
235.615293,7,0,0,0,0,0,0
235.61541,0,31,0,0,0,31,130
235.615412,1,130,0,0,0,130,130
235.615415,2,33,0,0,0,130,130
235.615418,3,49,0,0,0,130,130
235.615427,4,262,0,0,0,262,262
235.615429,5,116,0,0,0,262,262
235.615432,6,53,0,0,0,262,262
235.615437,7,0,0,0,0,0,0
235.615542,0,31,0,0,0,31,130
235.615545,1,130,0,0,0,130,130
235.615547,2,33,0,0,0,130,130
235.61555,3,49,0,0,0,130,130
235.615556,4,262,0,0,0,262,262
235.615558,5,116,0,0,0,262,262
235.615561,6,53,0,0,0,262,262
235.615566,7,0,0,0,0,0,0
235.632055,0,111,0,0,0,111,111
235.632059,1,49,0,0,0,111,111
235.632061,2,53,0,0,0,111,111
235.632064,3,80,0,0,0,111,111
235.632073,4,95,0,0,0,95,95
235.632075,5,49,0,0,0,95,95
235.632078,6,63,0,0,0,95,95
235.632093,7,0,0,0,0,0,0
235.648054,0,60,0,0,0,60,60
235.648056,1,46,0,0,0,60,60
235.648059,2,42,0,0,0,60,60
235.648062,3,59,0,0,0,60,60
235.64807,4,96,0,0,0,96,110
235.648071,5,77,0,0,0,96,110
235.648074,6,110,0,0,0,110,110
235.648082,7,0,0,0,0,0,0
235.651305,0,97,0,0,0,97,97
235.651307,1,44,0,0,0,97,97
235.65131,2,42,0,0,0,97,97
235.651313,3,55,0,0,0,97,97
235.651321,4,96,0,0,0,96,116
235.651322,5,40,0,0,0,96,116
235.651325,6,116,0,0,0,116,116
235.651333,7,0,0,0,0,0,0
235.66409,0,325,0,325,0,325,325
235.664094,1,68,0,0,0,325,325
235.664096,2,64,0,0,0,325,325
235.664099,3,87,0,0,0,325,325
235.664106,4,71,0,0,0,71,71
235.664108,5,33,0,0,0,71,71
235.66411,6,63,0,0,0,71,71
235.664117,7,0,0,0,0,0,0
235.669857,4,71,0,0,0,468,828
235.669859,5,828,0,0,0,828,828
235.669862,6,63,0,0,0,828,828
235.680064,0,24,0,0,0,24,55
235.680067,1,45,0,0,0,45,55
235.68007,2,30,0,0,0,45,55
235.680072,3,55,0,0,0,55,55
235.680081,4,73,0,0,0,73,73
235.680083,5,48,0,0,0,73,73
235.680086,6,15,0,0,0,73,73
235.680092,7,0,0,0,0,0,0
235.680454,0,24,0,0,0,24,63
235.680457,1,46,0,0,0,46,63
235.680459,2,63,0,0,0,63,63
235.680462,3,55,0,0,0,63,63
235.68047,4,73,0,0,0,73,73
235.680472,5,16,0,0,0,73,73
235.680475,6,15,0,0,0,73,73
235.680481,7,0,0,0,0,0,0
235.680739,0,24,0,0,0,24,63
235.680741,1,46,0,0,0,46,63
235.680744,2,63,0,0,0,63,63
235.680747,3,22,0,0,0,63,63
235.680756,4,73,0,0,0,73,73
235.680758,5,49,0,0,0,73,73
235.680762,6,15,0,0,0,73,73
235.680768,7,0,0,0,0,0,0
235.681133,0,24,0,0,0,24,96
235.681136,1,46,0,0,0,46,96
235.681139,2,96,0,0,0,96,96
235.681142,3,22,0,0,0,96,96
235.681149,4,73,0,0,0,73,73
235.681151,5,16,0,0,0,73,73
235.681154,6,15,0,0,0,73,73
235.68116,7,0,0,0,0,0,0
235.713998,0,55,0,0,0,55,78
235.714,1,78,0,0,0,78,78
235.714003,2,27,0,0,0,78,78
235.714006,3,73,0,0,0,78,78
235.714014,4,70,0,0,0,70,105
235.714016,5,105,0,0,0,105,105
235.714018,6,29,0,0,0,105,105
235.714025,7,0,0,0,0,0,0
235.733263,0,53,0,0,0,53,71
235.733268,1,30,0,0,0,53,71
235.73327,2,71,0,0,0,71,71
235.733273,3,57,0,0,0,71,71
235.733282,4,108,0,0,0,108,108
235.733284,5,90,0,0,0,108,108
235.733287,6,86,0,0,0,108,108
235.733294,7,0,0,0,0,0,0
235.746517,0,58,0,0,0,58,121
235.746519,1,60,0,0,0,60,121
235.746522,2,27,0,0,0,60,121
235.746525,3,121,0,0,0,121,121
235.746533,4,0,0,0,0,0,90
235.746534,5,90,0,0,0,90,90
235.746537,6,33,0,0,0,90,90
235.746544,7,0,0,0,0,0,0
235.779546,0,59,0,0,0,59,66
235.779548,1,54,0,0,0,59,66
235.779551,2,66,0,0,0,66,66
235.779554,3,46,0,0,0,66,66
235.779562,4,92,0,0,0,92,92
235.779564,5,87,0,0,0,92,92
235.779567,6,53,0,0,0,92,92
235.779573,7,0,0,0,0,0,0
235.78322,0,59,0,0,0,59,66
235.783223,1,52,0,0,0,59,66
235.783228,2,66,0,0,0,66,66
235.783233,3,61,0,0,0,66,66
235.783244,4,34,0,0,0,34,125
235.783247,5,84,0,0,0,84,125
235.783252,6,125,0,0,0,125,125
235.783262,7,0,0,0,0,0,0
235.792058,0,123,0,0,0,123,123
235.792061,1,45,0,0,0,123,123
235.792064,2,61,0,0,0,123,123
235.792067,3,61,0,0,0,123,123
235.792077,4,104,0,0,0,104,106
235.792079,5,54,0,0,0,104,106
235.792082,6,106,0,0,0,106,106
235.792089,7,0,0,0,0,0,0
235.809527,0,57,0,0,0,57,70
235.809529,1,40,0,0,0,57,70
235.809531,2,70,0,0,0,70,70
235.809534,3,25,0,0,0,70,70
235.809542,4,80,0,0,0,80,87
235.809544,5,0,0,0,0,80,87
235.809547,6,87,0,0,0,87,87
235.809554,7,0,0,0,0,0,0
235.841834,0,48,0,0,0,48,76
235.841837,1,43,0,0,0,48,76
235.841842,2,46,0,0,0,48,76
235.841847,3,76,0,0,0,76,76
235.841868,4,102,0,0,0,102,102
235.841871,5,46,0,0,0,102,102
235.841876,6,31,0,0,0,102,102
235.841885,7,0,0,0,0,0,0
235.869986,0,78,0,0,0,78,82
235.869989,1,79,0,0,0,79,82
235.869994,2,68,0,0,0,79,82
235.869998,3,82,0,0,0,82,82
235.87001,4,65,0,0,0,65,65
235.870013,5,65,0,0,0,65,65
235.870021,6,29,0,0,0,65,65
235.870029,7,0,0,0,0,0,0
235.873399,0,52,0,0,0,52,101
235.873402,1,101,0,0,0,101,101
235.873406,2,52,0,0,0,101,101
235.873411,3,38,0,0,0,101,101
235.873423,4,68,0,0,0,68,68
235.873426,5,0,0,0,0,68,68
235.87343,6,27,0,0,0,68,68
235.87344,7,0,0,0,0,0,0
235.88811,0,125,0,0,0,125,325
235.888113,1,68,0,0,0,125,325
235.888115,2,325,0,325,0,325,325
235.888119,3,97,0,0,0,325,325
235.888128,4,69,0,0,0,69,69
235.88813,5,44,0,0,0,69,69
235.888133,6,27,0,0,0,69,69
235.888139,7,0,0,0,0,0,0
235.900037,0,54,0,0,0,54,325
235.900041,1,62,0,0,0,62,325
235.900044,2,281,0,281,0,281,325
235.900048,3,325,0,325,0,325,325
235.904035,0,54,0,0,0,54,468
235.904038,1,62,0,0,0,62,468
235.904041,2,281,0,281,0,281,468
235.904045,3,325,0,325,0,468,468
235.904201,0,66,0,0,0,66,71
235.904203,1,71,0,0,0,71,71
235.904206,2,48,0,0,0,71,71
235.904209,3,58,0,0,0,71,71
235.904232,4,69,0,0,0,69,828
235.904235,5,2,0,0,0,69,828
235.904238,6,828,0,0,0,828,828
235.904263,7,0,0,0,0,0,0
235.905407,0,66,0,0,0,66,73
235.905408,1,73,0,0,0,73,73
235.905411,2,48,0,0,0,73,73
235.905413,3,58,0,0,0,73,73
235.905419,4,69,0,0,0,69,828
235.90542,5,0,0,0,0,69,828
235.905422,6,828,0,828,0,828,828
235.905428,7,0,0,0,0,0,0
235.908026,4,69,0,0,0,69,828
235.908028,5,0,0,0,0,69,828
235.908031,6,828,0,828,0,828,828
235.908443,0,66,0,0,0,66,73
235.908447,1,73,0,0,0,73,73
235.90845,2,14,0,0,0,73,73
235.908453,3,58,0,0,0,73,73
235.908463,4,69,0,0,0,69,828
235.908466,5,34,0,0,0,69,828
235.908469,6,828,0,828,0,828,828
235.908478,7,0,0,0,0,0,0
235.910791,0,68,0,0,0,68,73
235.910793,1,73,0,0,0,73,73
235.910795,2,12,0,0,0,73,73
235.910797,3,58,0,0,0,73,73
235.910803,4,69,0,0,0,69,828
235.910805,5,34,0,0,0,69,828
235.910807,6,828,0,828,0,828,828
235.910813,7,0,0,0,0,0,0
235.920106,0,49,0,0,0,49,119
235.92011,1,72,0,0,0,72,119
235.920113,2,119,0,0,0,119,119
235.920117,3,72,0,0,0,119,119
235.920129,4,94,0,0,0,94,383
235.920132,5,34,0,0,0,94,383
235.920135,6,383,0,0,0,383,383
235.920149,7,0,0,0,0,0,0
235.923174,0,49,0,0,0,49,119
235.923178,1,104,0,0,0,104,119
235.923183,2,119,0,0,0,119,119
235.923188,3,72,0,0,0,119,119
235.923202,4,94,0,0,0,94,383
235.923206,5,1,0,0,0,94,383
235.923211,6,383,0,0,0,383,383
235.923222,7,0,0,0,0,0,0
235.937425,0,36,0,0,0,36,111
235.937426,1,91,0,0,0,91,111
235.937429,2,111,0,0,0,111,111
235.937431,3,44,0,0,0,111,111
235.937437,4,63,0,0,0,63,257
235.937438,5,143,0,0,0,146,257
235.937441,6,257,0,0,0,257,257
235.937449,7,0,0,0,0,0,0
235.939715,0,36,0,0,0,36,113
235.939717,1,91,0,0,0,91,113
235.93972,2,113,0,0,0,113,113
235.939722,3,44,0,0,0,113,113
235.939729,4,63,0,0,0,63,257
235.939731,5,141,0,0,0,153,257
235.939734,6,257,0,0,0,257,257
235.939739,7,0,0,0,0,0,0
235.950167,0,33,0,0,0,33,111
235.950169,1,94,0,0,0,94,111
235.950171,2,111,0,0,0,111,111
235.950174,3,41,0,0,0,111,111
235.950183,4,24,0,0,0,24,320
235.950184,5,144,0,0,0,314,320
235.950187,6,320,0,0,0,320,320
235.950195,7,0,0,0,0,0,0
235.957338,0,53,0,0,0,53,101
235.957342,1,74,0,0,0,74,101
235.957345,2,71,0,0,0,74,101
235.957348,3,101,0,0,0,101,101
235.957364,4,150,0,0,0,150,371
235.957367,5,370,0,0,0,371,371
235.95737,6,113,0,0,0,371,371
235.957381,7,0,0,0,0,0,0
235.958598,4,150,0,0,0,150,539
235.9586,5,394,0,0,0,539,539
235.958603,6,113,0,0,0,539,539
235.95863,0,53,0,0,0,53,101
235.958632,1,49,0,0,0,53,101
235.958639,2,71,0,0,0,71,101
235.958641,3,101,0,0,0,101,101
235.958648,4,150,0,0,0,150,539
235.95865,5,394,0,0,0,539,539
235.958653,6,113,0,0,0,539,539
235.958658,7,0,0,0,0,0,0
235.959059,0,50,0,0,0,50,101
235.959061,1,49,0,0,0,50,101
235.959063,2,69,0,0,0,69,101
235.959066,3,101,0,0,0,101,101
235.959072,4,150,0,0,0,150,544
235.959073,5,400,0,0,0,544,544
235.959075,6,113,0,0,0,544,544
235.95908,7,0,0,0,0,0,0
235.96174,0,50,0,0,0,50,96
235.961742,1,51,0,0,0,51,96
235.961744,2,71,0,0,0,71,96
235.961747,3,96,0,0,0,96,96
235.961753,4,150,0,0,0,150,400
235.961755,5,400,0,0,0,400,400
235.961757,6,113,0,0,0,400,400
235.961769,7,0,0,0,0,0,0
235.967587,0,58,0,0,0,58,88
235.96759,1,51,0,0,0,58,88
235.967592,2,71,0,0,0,71,88
235.967594,3,88,0,0,0,88,88
235.967604,4,97,0,0,0,97,454
235.967606,5,400,0,0,0,454,454
235.967608,6,166,0,0,0,454,454
235.967622,7,0,0,0,0,0,0
235.968082,0,61,0,0,0,61,62
235.968087,1,62,0,0,0,62,62
235.96809,2,48,0,0,0,62,62
235.968093,3,48,0,0,0,62,62
235.968106,4,237,0,0,0,237,475
235.96811,5,475,0,475,0,475,475
235.968114,6,127,0,0,0,475,475
235.968132,7,0,0,0,0,0,0
235.973313,0,61,0,0,0,61,63
235.973315,1,63,0,0,0,63,63
235.973317,2,48,0,0,0,63,63
235.97332,3,48,0,0,0,63,63
235.973326,4,237,0,0,0,237,475
235.973328,5,475,0,475,0,475,475
235.973331,6,127,0,0,0,475,475
235.973341,7,0,0,0,0,0,0
235.973598,0,78,0,0,0,78,78
235.973599,1,63,0,0,0,78,78
235.973602,2,48,0,0,0,78,78
235.973604,3,48,0,0,0,78,78
235.973611,4,237,0,0,0,237,475
235.973612,5,475,0,475,0,475,475
235.973616,6,110,0,0,0,475,475
235.97362,7,0,0,0,0,0,0
235.98403,4,36,0,0,0,281,828
235.984033,5,475,0,475,0,475,828
235.984036,6,828,0,828,0,828,828
235.984051,0,54,0,0,0,54,111
235.984053,1,66,0,0,0,66,111
235.984055,2,93,0,0,0,93,111
235.984057,3,111,0,0,0,111,111
235.984063,4,259,0,0,0,259,828
235.984064,5,608,0,0,0,608,828
235.984066,6,828,0,828,0,828,828
235.984072,7,0,0,0,0,0,0
235.986852,4,263,0,0,0,440,828
235.986853,5,608,0,0,0,608,828
235.986855,6,828,0,828,0,828,828
235.988655,4,740,0,740,0,740,828
235.988658,5,608,0,0,0,740,828
235.988659,6,828,0,828,0,828,828
235.989664,0,54,0,0,0,54,132
235.989666,1,66,0,0,0,66,132
235.989668,2,132,0,0,0,132,132
235.98967,3,73,0,0,0,132,132
235.989675,4,263,0,0,0,263,608
235.989677,5,608,0,0,0,608,608
235.989679,6,529,0,0,0,608,608
235.989683,7,0,0,0,0,0,0
235.990756,0,54,0,0,0,54,132
235.990758,1,66,0,0,0,66,132
235.99076,2,132,0,0,0,132,132
235.990762,3,73,0,0,0,132,132
235.990768,4,263,0,0,0,263,608
235.990769,5,608,0,0,0,608,608
235.990771,6,529,0,0,0,608,608
235.990777,7,0,0,0,0,0,0
235.992535,0,54,0,0,0,54,132
235.992536,1,66,0,0,0,66,132
235.992538,2,132,0,0,0,132,132
235.99254,3,73,0,0,0,132,132
235.992546,4,263,0,0,0,332,608
235.992547,5,608,0,0,0,608,608
235.99255,6,529,0,0,0,608,608
235.992554,7,0,0,0,0,0,0
235.993683,0,54,0,0,0,54,130
235.993685,1,68,0,0,0,68,130
235.993687,2,130,0,0,0,130,130
235.993689,3,73,0,0,0,130,130
235.993695,4,263,0,0,0,263,608
235.993696,5,608,0,0,0,608,608
235.993698,6,529,0,0,0,608,608
235.993703,7,0,0,0,0,0,0
235.993893,0,54,0,0,0,54,130
235.993894,1,68,0,0,0,68,130
235.993896,2,130,0,0,0,130,130
235.993898,3,73,0,0,0,130,130
235.993904,4,263,0,0,0,263,608
235.993905,5,608,0,0,0,608,608
235.993907,6,529,0,0,0,608,608
235.993912,7,0,0,0,0,0,0
235.993962,0,54,0,0,0,54,130
235.993963,1,68,0,0,0,68,130
235.993965,2,130,0,0,0,130,130
235.993968,3,73,0,0,0,130,130
235.993972,4,263,0,0,0,263,608
235.993973,5,608,0,0,0,608,608
235.993976,6,529,0,0,0,608,608
235.99398,7,0,0,0,0,0,0
235.994168,0,54,0,0,0,54,135
235.994172,1,68,0,0,0,68,135
235.994174,2,130,0,0,0,135,135
235.994177,3,73,0,0,0,135,135
235.994188,4,263,0,0,0,263,608
235.994191,5,608,0,0,0,608,608
235.994194,6,529,0,0,0,608,608
235.994201,7,0,0,0,0,0,0
235.994431,0,54,0,0,0,54,159
235.994434,1,68,0,0,0,68,159
235.994437,2,130,0,0,0,159,159
235.99444,3,73,0,0,0,159,159
235.994454,4,263,0,0,0,263,608
235.994457,5,608,0,0,0,608,608
235.994459,6,529,0,0,0,608,608
235.994466,7,0,0,0,0,0,0
235.995094,0,54,0,0,0,54,159
235.995096,1,68,0,0,0,68,159
235.995098,2,130,0,0,0,159,159
235.995101,3,73,0,0,0,159,159
235.996817,0,61,0,0,0,155,155
235.996819,1,68,0,0,0,155,155
235.996821,2,130,0,0,0,155,155
235.996823,3,73,0,0,0,155,155
235.999575,0,59,0,0,0,119,119
235.999579,1,108,0,0,0,119,119
235.999582,2,90,0,0,0,119,119
235.999584,3,75,0,0,0,119,119
235.999595,4,259,0,0,0,259,608
235.999598,5,608,0,0,0,608,608
235.999601,6,525,0,0,0,608,608
235.999612,7,0,0,0,0,0,0
236.000045,0,206,0,206,0,206,206
236.000048,1,182,0,206,0,206,206
236.000051,2,148,0,0,0,206,206
236.000053,3,190,0,206,0,206,206
236.000063,4,415,0,0,0,415,652
236.000064,5,582,0,0,0,582,652
236.000066,6,652,0,0,0,652,652
236.000071,7,0,0,0,0,0,0
236.000132,0,206,0,206,0,206,206
236.000135,1,182,0,206,0,206,206
236.000138,2,49,0,0,0,206,206
236.00014,3,190,0,206,0,206,206
236.000146,4,415,0,0,0,415,752
236.000147,5,582,0,0,0,582,752
236.000149,6,752,0,0,0,752,752
236.000153,7,0,0,0,0,0,0
236.000269,0,83,0,0,0,83,190
236.000272,1,182,0,182,0,182,190
236.000276,2,49,0,0,0,182,190
236.000279,3,190,0,190,0,190,190
236.000295,4,415,0,0,0,415,752
236.000298,5,706,0,0,0,706,752
236.0003,6,752,0,752,0,752,752
236.000309,7,0,0,0,0,0,0
236.000369,0,83,0,0,0,83,190
236.000371,1,182,0,182,0,182,190
236.000374,2,148,0,0,0,182,190
236.000376,3,190,0,190,0,190,190
236.000383,4,415,0,0,0,415,706
236.000385,5,706,0,0,0,706,706
236.000387,6,652,0,0,0,706,706
236.000391,7,0,0,0,0,0,0
236.000417,0,83,0,0,0,83,190
236.000418,1,182,0,182,0,182,190
236.000422,2,148,0,0,0,182,190
236.000424,3,190,0,0,0,190,190
236.000428,4,415,0,0,0,415,706
236.00043,5,706,0,0,0,706,706
236.000432,6,652,0,0,0,706,706
236.000436,7,0,0,0,0,0,0
236.008011,0,97,0,0,0,97,190
236.008015,1,182,0,182,0,182,190
236.008026,2,148,0,0,0,182,190
236.008029,3,190,0,190,0,190,190
236.008046,4,415,0,0,0,415,716
236.008049,5,716,0,0,0,716,716
236.008052,6,628,0,0,0,716,716
236.008074,7,0,0,0,0,0,0
236.012333,0,88,0,0,0,172,190
236.012335,1,182,0,182,0,182,190
236.012339,2,148,0,0,0,182,190
236.012341,3,190,0,190,0,190,190
236.016049,0,144,0,0,0,144,165
236.016051,1,165,0,0,0,165,165
236.016053,2,137,0,0,0,165,165
236.016056,3,146,0,0,0,165,165
236.016069,4,318,0,0,0,318,796
236.016072,5,639,0,0,0,639,796
236.016074,6,796,0,796,0,796,796
236.01608,7,0,0,0,0,0,0
236.020121,0,144,0,0,0,144,228
236.020125,1,165,0,0,0,165,228
236.020128,2,137,0,0,0,165,228
236.020131,3,146,0,0,0,228,228
236.021212,0,113,0,0,0,113,228
236.021216,1,228,0,228,0,228,228
236.02122,2,105,0,0,0,228,228
236.021223,3,146,0,0,0,228,228
236.021235,4,318,0,0,0,318,796
236.021238,5,639,0,0,0,639,796
236.021241,6,796,0,0,0,796,796
236.021251,7,0,0,0,0,0,0
236.024045,0,113,0,0,0,113,325
236.024051,1,228,0,228,0,228,325
236.024055,2,325,0,325,0,325,325
236.02406,3,146,0,0,0,325,325
236.02557,0,104,0,0,0,104,200
236.025572,1,200,0,0,0,200,200
236.025574,2,103,0,0,0,200,200
236.025577,3,172,0,0,0,200,200
236.025587,4,424,0,0,0,424,690
236.025589,5,690,0,0,0,690,690
236.025591,6,651,0,0,0,690,690
236.025596,7,0,0,0,0,0,0
236.025691,0,104,0,0,0,104,200
236.025693,1,200,0,0,0,200,200
236.025695,2,76,0,0,0,200,200
236.025697,3,172,0,0,0,200,200
236.025704,4,452,0,0,0,452,690
236.025705,5,690,0,690,0,690,690
236.025709,6,651,0,0,0,690,690
236.025714,7,0,0,0,0,0,0
236.026066,0,104,0,0,0,104,200
236.02607,1,200,0,0,0,200,200
236.026073,2,88,0,0,0,200,200
236.026075,3,172,0,0,0,200,200
236.026085,4,452,0,0,0,452,677
236.026087,5,677,0,0,0,677,677
236.02609,6,651,0,0,0,677,677
236.026097,7,0,0,0,0,0,0
236.026481,0,132,0,0,0,132,200
236.026485,1,200,0,0,0,200,200
236.026487,2,88,0,0,0,200,200
236.02649,3,172,0,0,0,200,200
236.0265,4,424,0,0,0,424,677
236.026502,5,677,0,0,0,677,677
236.026505,6,651,0,0,0,677,677
236.026512,7,0,0,0,0,0,0
236.026815,4,828,0,828,0,828,828
236.02682,5,677,0,0,0,828,828
236.026823,6,651,0,0,0,828,828
236.027161,0,132,0,0,0,132,200
236.027163,1,200,0,0,0,200,200
236.027165,2,88,0,0,0,200,200
236.027167,3,172,0,0,0,200,200
236.027172,4,828,0,0,0,828,828
236.027174,5,131,0,0,0,828,828
236.027176,6,627,0,0,0,828,828
236.027181,7,0,0,0,0,0,0
236.02948,4,828,0,0,0,828,828
236.029481,5,204,0,0,0,828,828
236.029484,6,627,0,0,0,828,828
236.030483,0,132,0,0,0,132,200
236.030484,1,200,0,0,0,200,200
236.030486,2,111,0,0,0,200,200
236.030489,3,139,0,0,0,200,200
236.030496,4,828,0,828,0,828,828
236.030498,5,204,0,0,0,828,828
236.0305,6,796,0,828,0,828,828
236.030508,7,0,0,0,0,0,0
236.031257,0,194,0,0,0,194,194
236.031262,1,169,0,0,0,194,194
236.031265,2,79,0,0,0,194,194
236.031267,3,139,0,0,0,194,194
236.031279,4,828,0,0,0,828,828
236.031282,5,204,0,0,0,828,828
236.031285,6,796,0,828,0,828,828
236.031295,7,0,0,0,0,0,0
236.031412,0,194,0,0,0,194,194
236.031414,1,169,0,0,0,194,194
236.031416,2,111,0,0,0,194,194
236.031419,3,139,0,0,0,194,194
236.031548,0,162,0,0,0,162,174
236.03155,1,169,0,0,0,169,174
236.031552,2,98,0,0,0,174,174
236.031555,3,139,0,0,0,174,174
236.031566,4,828,0,828,0,828,828
236.031569,5,204,0,0,0,828,828
236.031571,6,796,0,828,0,828,828
236.031577,7,0,0,0,0,0,0
236.032049,0,230,0,230,0,230,282
236.032053,1,197,0,0,0,230,282
236.032055,2,282,0,282,0,282,282
236.032058,3,158,0,0,0,282,282
236.03207,4,420,0,0,0,420,426
236.032071,5,154,0,0,0,420,426
236.032074,6,426,0,0,0,426,426
236.03208,7,0,0,0,0,0,0
236.032317,0,230,0,230,0,230,230
236.032327,1,147,0,0,0,230,230
236.032332,2,168,0,0,0,230,230
236.032335,3,158,0,0,0,230,230
236.032346,4,470,0,0,0,470,540
236.032348,5,154,0,0,0,470,540
236.032351,6,540,0,0,0,540,540
236.032359,7,0,0,0,0,0,0
236.032512,0,230,0,230,0,230,230
236.032517,1,147,0,0,0,230,230
236.03252,2,170,0,0,0,230,230
236.032523,3,158,0,0,0,230,230
236.032532,4,470,0,0,0,470,538
236.032535,5,154,0,0,0,470,538
236.032538,6,538,0,0,0,538,538
236.032545,7,0,0,0,0,0,0
236.032739,0,220,0,220,0,220,220
236.032747,1,157,0,0,0,220,220
236.03275,2,186,0,0,0,220,220
236.032752,3,158,0,0,0,220,220
236.032764,4,470,0,0,0,470,538
236.032768,5,137,0,0,0,470,538
236.032771,6,538,0,0,0,538,538
236.032778,7,0,0,0,0,0,0
236.032949,4,470,0,0,0,470,538
236.032951,5,528,0,0,0,528,538
236.032955,6,538,0,0,0,538,538
236.033526,0,209,0,209,0,209,209
236.033531,1,157,0,0,0,209,209
236.033533,2,186,0,0,0,209,209
236.033536,3,169,0,0,0,209,209
236.033548,4,253,0,0,0,275,471
236.033551,5,471,0,0,0,471,471
236.033554,6,421,0,0,0,471,471
236.033566,7,0,0,0,0,0,0
236.036033,4,253,0,0,0,275,828
236.036035,5,471,0,0,0,471,828
236.036038,6,828,0,828,0,828,828
236.037712,0,220,0,220,0,220,220
236.037715,1,155,0,0,0,220,220
236.037717,2,189,0,0,0,220,220
236.037719,3,158,0,0,0,220,220
236.037726,4,79,0,0,0,79,701
236.037728,5,701,0,701,0,701,701
236.037731,6,364,0,0,0,701,701
236.037736,7,0,0,0,0,0,0
236.041304,0,187,0,0,0,187,189
236.041308,1,145,0,0,0,187,189
